|Dart   |Boomer |Bomb   |Tack   |
|Adora  |Alch   |Mortar |Sniper |
|Adora  |Alch   |Mortar |Super  |
|Adora  |Alch   |Mortar |Druid  |
|Adora  |Alch   |Mortar |Village|
|Adora  |Alch   |Mortar |Engi   |
|Adora  |Alch   |Wizard |Bomb   |
|Adora  |Alch   |Wizard |Ice    |
|Adora  |Alch   |Wizard |Glue   |
|Adora  |Alch   |Wizard |Sniper |
|Adora  |Alch   |Wizard |Sub    |
|Adora  |Alch   |Wizard |Engi   |
|Adora  |Alch   |Super  |Boomer |
|Adora  |Alch   |Super  |Bomb   |
|Adora  |Alch   |Super  |Tack   |
|Adora  |Alch   |Super  |Ice    |
|Adora  |Alch   |Super  |Glue   |
|Adora  |Alch   |Super  |Mortar |
|Adora  |Alch   |Super  |Druid  |
|Adora  |Alch   |Super  |Village|
|Adora  |Alch   |Super  |Engi   |
|Adora  |Alch   |Druid  |Dart   |
|Adora  |Alch   |Druid  |Boomer |
|Adora  |Alch   |Druid  |Bomb   |
|Adora  |Alch   |Druid  |Tack   |
|Adora  |Alch   |Druid  |Ice    |
|Adora  |Alch   |Druid  |Glue   |
|Adora  |Alch   |Druid  |Sniper |
|Adora  |Alch   |Druid  |Sub    |
|Adora  |Alch   |Druid  |Bucc   |
|Adora  |Alch   |Druid  |Ace    |
|Adora  |Alch   |Druid  |Mortar |
|Adora  |Alch   |Druid  |Super  |
|Adora  |Alch   |Druid  |Village|
|Adora  |Alch   |Druid  |Engi   |
|Adora  |Alch   |Spact  |Dart   |
|Adora  |Alch   |Spact  |Ice    |
|Adora  |Alch   |Spact  |Glue   |
|Adora  |Alch   |Spact  |Sniper |
|Adora  |Alch   |Spact  |Sub    |
|Adora  |Alch   |Spact  |Village|
|Adora  |Alch   |Spact  |Engi   |
|Adora  |Alch   |Village|Dart   |
|Adora  |Alch   |Village|Bomb   |
|Adora  |Alch   |Village|Tack   |
|Adora  |Alch   |Village|Ice    |
|Adora  |Alch   |Village|Glue   |
|Adora  |Alch   |Village|Sniper |
|Adora  |Alch   |Village|Sub    |
|Adora  |Alch   |Village|Ace    |
|Adora  |Alch   |Village|Mortar |
|Adora  |Alch   |Village|Super  |
|Adora  |Alch   |Village|Druid  |
|Adora  |Alch   |Village|Spact  |
|Adora  |Alch   |Village|Engi   |
|Adora  |Alch   |Engi   |Dart   |
|Adora  |Alch   |Engi   |Boomer |
|Adora  |Alch   |Engi   |Bomb   |
|Adora  |Alch   |Engi   |Tack   |
|Adora  |Alch   |Engi   |Ice    |
|Adora  |Alch   |Engi   |Glue   |
|Adora  |Alch   |Engi   |Sniper |
|Adora  |Alch   |Engi   |Sub    |
|Adora  |Alch   |Engi   |Bucc   |
|Adora  |Alch   |Engi   |Mortar |
|Adora  |Alch   |Engi   |Wizard |
|Adora  |Alch   |Engi   |Super  |
|Adora  |Alch   |Engi   |Druid  |
|Adora  |Alch   |Engi   |Spact  |
|Adora  |Alch   |Engi   |Village|
|Adora  |Druid  |Dart   |Boomer |
|Adora  |Druid  |Dart   |Bomb   |
|Adora  |Druid  |Dart   |Tack   |
|Adora  |Druid  |Dart   |Ice    |
|Adora  |Druid  |Dart   |Glue   |
|Adora  |Druid  |Dart   |Sniper |
|Adora  |Druid  |Dart   |Sub    |
|Adora  |Druid  |Dart   |Bucc   |
|Adora  |Druid  |Dart   |Ace    |
|Adora  |Druid  |Dart   |Heli   |
|Adora  |Druid  |Dart   |Mortar |
|Adora  |Druid  |Dart   |Ninja  |
|Adora  |Druid  |Dart   |Alch   |
|Adora  |Druid  |Dart   |Spact  |
|Adora  |Druid  |Dart   |Village|
|Adora  |Druid  |Dart   |Engi   |
|Adora  |Druid  |Boomer |Dart   |
|Adora  |Druid  |Boomer |Bomb   |
|Adora  |Druid  |Boomer |Tack   |
|Adora  |Druid  |Boomer |Ice    |
|Adora  |Druid  |Boomer |Glue   |
|Adora  |Druid  |Boomer |Sniper |
|Adora  |Druid  |Boomer |Sub    |
|Adora  |Druid  |Boomer |Bucc   |
|Adora  |Druid  |Boomer |Ace    |
|Adora  |Druid  |Boomer |Heli   |
|Adora  |Druid  |Boomer |Mortar |
|Adora  |Druid  |Boomer |Wizard |
|Adora  |Druid  |Boomer |Super  |
|Adora  |Druid  |Boomer |Ninja  |
|Adora  |Druid  |Boomer |Alch   |
|Adora  |Druid  |Boomer |Spact  |
|Adora  |Druid  |Boomer |Engi   |
|Adora  |Druid  |Bomb   |Dart   |
|Adora  |Druid  |Bomb   |Boomer |
|Adora  |Druid  |Bomb   |Tack   |
|Adora  |Druid  |Bomb   |Ice    |
|Adora  |Druid  |Bomb   |Glue   |
|Adora  |Druid  |Bomb   |Sniper |
|Adora  |Druid  |Bomb   |Sub    |
|Adora  |Druid  |Bomb   |Bucc   |
|Adora  |Druid  |Bomb   |Ace    |
|Adora  |Druid  |Bomb   |Heli   |
|Adora  |Druid  |Bomb   |Mortar |
|Adora  |Druid  |Bomb   |Wizard |
|Adora  |Druid  |Bomb   |Super  |
|Adora  |Druid  |Bomb   |Ninja  |
|Adora  |Druid  |Bomb   |Alch   |
|Adora  |Druid  |Bomb   |Spact  |
|Adora  |Druid  |Bomb   |Village|
|Adora  |Druid  |Bomb   |Engi   |
|Adora  |Druid  |Tack   |Dart   |
|Adora  |Druid  |Tack   |Boomer |
|Adora  |Druid  |Tack   |Bomb   |
|Adora  |Druid  |Tack   |Ice    |
|Adora  |Druid  |Tack   |Glue   |
|Adora  |Druid  |Tack   |Sniper |
|Adora  |Druid  |Tack   |Sub    |
|Adora  |Druid  |Tack   |Bucc   |
|Adora  |Druid  |Tack   |Ace    |
|Adora  |Druid  |Tack   |Heli   |
|Adora  |Druid  |Tack   |Mortar |
|Adora  |Druid  |Tack   |Wizard |
|Adora  |Druid  |Tack   |Super  |
|Adora  |Druid  |Tack   |Ninja  |
|Adora  |Druid  |Tack   |Alch   |
|Adora  |Druid  |Tack   |Spact  |
|Adora  |Druid  |Tack   |Village|
|Adora  |Druid  |Tack   |Engi   |
|Adora  |Druid  |Ice    |Dart   |
|Adora  |Druid  |Ice    |Boomer |
|Adora  |Druid  |Ice    |Bomb   |
|Adora  |Druid  |Ice    |Tack   |
|Adora  |Druid  |Ice    |Glue   |
|Adora  |Druid  |Ice    |Sniper |
|Adora  |Druid  |Ice    |Sub    |
|Adora  |Druid  |Ice    |Bucc   |
|Adora  |Druid  |Ice    |Ace    |
|Adora  |Druid  |Ice    |Heli   |
|Adora  |Druid  |Ice    |Mortar |
|Adora  |Druid  |Ice    |Super  |
|Adora  |Druid  |Ice    |Ninja  |
|Adora  |Druid  |Ice    |Alch   |
|Adora  |Druid  |Ice    |Spact  |
|Adora  |Druid  |Ice    |Village|
|Adora  |Druid  |Ice    |Engi   |
|Adora  |Druid  |Glue   |Dart   |
|Adora  |Druid  |Glue   |Boomer |
|Adora  |Druid  |Glue   |Bomb   |
|Adora  |Druid  |Glue   |Tack   |
|Adora  |Druid  |Glue   |Ice    |
|Adora  |Druid  |Glue   |Sniper |
|Adora  |Druid  |Glue   |Sub    |
|Adora  |Druid  |Glue   |Bucc   |
|Adora  |Druid  |Glue   |Ace    |
|Adora  |Druid  |Glue   |Heli   |
|Adora  |Druid  |Glue   |Mortar |
|Adora  |Druid  |Glue   |Wizard |
|Adora  |Druid  |Glue   |Super  |
|Adora  |Druid  |Glue   |Ninja  |
|Adora  |Druid  |Glue   |Alch   |
|Adora  |Druid  |Glue   |Spact  |
|Adora  |Druid  |Glue   |Village|
|Adora  |Druid  |Glue   |Engi   |
|Adora  |Druid  |Sniper |Dart   |
|Adora  |Druid  |Sniper |Boomer |
|Adora  |Druid  |Sniper |Bomb   |
|Adora  |Druid  |Sniper |Tack   |
|Adora  |Druid  |Sniper |Ice    |
|Adora  |Druid  |Sniper |Glue   |
|Adora  |Druid  |Sniper |Sub    |
|Adora  |Druid  |Sniper |Bucc   |
|Adora  |Druid  |Sniper |Ace    |
|Adora  |Druid  |Sniper |Heli   |
|Adora  |Druid  |Sniper |Mortar |
|Adora  |Druid  |Sniper |Wizard |
|Adora  |Druid  |Sniper |Super  |
|Adora  |Druid  |Sniper |Ninja  |
|Adora  |Druid  |Sniper |Alch   |
|Adora  |Druid  |Sniper |Spact  |
|Adora  |Druid  |Sniper |Village|
|Adora  |Druid  |Sniper |Engi   |
|Adora  |Druid  |Sub    |Dart   |
|Adora  |Druid  |Sub    |Boomer |
|Adora  |Druid  |Sub    |Bomb   |
|Adora  |Druid  |Sub    |Tack   |
|Adora  |Druid  |Sub    |Ice    |
|Adora  |Druid  |Sub    |Glue   |
|Adora  |Druid  |Sub    |Sniper |
|Adora  |Druid  |Sub    |Bucc   |
|Adora  |Druid  |Sub    |Ace    |
|Adora  |Druid  |Sub    |Mortar |
|Adora  |Druid  |Sub    |Wizard |
|Adora  |Druid  |Sub    |Ninja  |
|Adora  |Druid  |Sub    |Alch   |
|Adora  |Druid  |Sub    |Spact  |
|Adora  |Druid  |Sub    |Village|
|Adora  |Druid  |Sub    |Engi   |
|Adora  |Druid  |Bucc   |Dart   |
|Adora  |Druid  |Bucc   |Boomer |
|Adora  |Druid  |Bucc   |Bomb   |
|Adora  |Druid  |Bucc   |Tack   |
|Adora  |Druid  |Bucc   |Ice    |
|Adora  |Druid  |Bucc   |Glue   |
|Adora  |Druid  |Bucc   |Sniper |
|Adora  |Druid  |Bucc   |Sub    |
|Adora  |Druid  |Bucc   |Ace    |
|Adora  |Druid  |Bucc   |Heli   |
|Adora  |Druid  |Bucc   |Super  |
|Adora  |Druid  |Bucc   |Ninja  |
|Adora  |Druid  |Bucc   |Alch   |
|Adora  |Druid  |Bucc   |Village|
|Adora  |Druid  |Bucc   |Engi   |
|Adora  |Druid  |Ace    |Dart   |
|Adora  |Druid  |Ace    |Boomer |
|Adora  |Druid  |Ace    |Bomb   |
|Adora  |Druid  |Ace    |Tack   |
|Adora  |Druid  |Ace    |Ice    |
|Adora  |Druid  |Ace    |Glue   |
|Adora  |Druid  |Ace    |Sniper |
|Adora  |Druid  |Ace    |Sub    |
|Adora  |Druid  |Ace    |Bucc   |
|Adora  |Druid  |Ace    |Mortar |
|Adora  |Druid  |Ace    |Ninja  |
|Adora  |Druid  |Ace    |Alch   |
|Adora  |Druid  |Heli   |Dart   |
|Adora  |Druid  |Heli   |Boomer |
|Adora  |Druid  |Heli   |Bomb   |
|Adora  |Druid  |Heli   |Tack   |
|Adora  |Druid  |Heli   |Ice    |
|Adora  |Druid  |Heli   |Glue   |
|Adora  |Druid  |Heli   |Sniper |
|Adora  |Druid  |Heli   |Bucc   |
|Adora  |Druid  |Mortar |Dart   |
|Adora  |Druid  |Mortar |Boomer |
|Adora  |Druid  |Mortar |Bomb   |
|Adora  |Druid  |Mortar |Tack   |
|Adora  |Druid  |Mortar |Ice    |
|Adora  |Druid  |Mortar |Glue   |
|Adora  |Druid  |Mortar |Sniper |
|Adora  |Druid  |Mortar |Sub    |
|Adora  |Druid  |Mortar |Ace    |
|Adora  |Druid  |Mortar |Super  |
|Adora  |Druid  |Mortar |Ninja  |
|Adora  |Druid  |Mortar |Alch   |
|Adora  |Druid  |Mortar |Spact  |
|Adora  |Druid  |Mortar |Village|
|Adora  |Druid  |Mortar |Engi   |
|Adora  |Druid  |Wizard |Boomer |
|Adora  |Druid  |Wizard |Bomb   |
|Adora  |Druid  |Wizard |Tack   |
|Adora  |Druid  |Wizard |Glue   |
|Adora  |Druid  |Wizard |Sniper |
|Adora  |Druid  |Wizard |Sub    |
|Adora  |Druid  |Wizard |Engi   |
|Adora  |Druid  |Super  |Boomer |
|Adora  |Druid  |Super  |Bomb   |
|Adora  |Druid  |Super  |Tack   |
|Adora  |Druid  |Super  |Ice    |
|Adora  |Druid  |Super  |Glue   |
|Adora  |Druid  |Super  |Sniper |
|Adora  |Druid  |Super  |Bucc   |
|Adora  |Druid  |Super  |Mortar |
|Adora  |Druid  |Super  |Ninja  |
|Adora  |Druid  |Super  |Alch   |
|Adora  |Druid  |Super  |Village|
|Adora  |Druid  |Super  |Engi   |
|Adora  |Druid  |Ninja  |Dart   |
|Adora  |Druid  |Ninja  |Boomer |
|Adora  |Druid  |Ninja  |Bomb   |
|Adora  |Druid  |Ninja  |Tack   |
|Adora  |Druid  |Ninja  |Ice    |
|Adora  |Druid  |Ninja  |Glue   |
|Adora  |Druid  |Ninja  |Sniper |
|Adora  |Druid  |Ninja  |Sub    |
|Adora  |Druid  |Ninja  |Bucc   |
|Adora  |Druid  |Ninja  |Ace    |
|Adora  |Druid  |Ninja  |Mortar |
|Adora  |Druid  |Ninja  |Super  |
|Adora  |Druid  |Ninja  |Spact  |
|Adora  |Druid  |Ninja  |Village|
|Adora  |Druid  |Ninja  |Engi   |
|Adora  |Druid  |Alch   |Dart   |
|Adora  |Druid  |Alch   |Boomer |
|Adora  |Druid  |Alch   |Bomb   |
|Adora  |Druid  |Alch   |Tack   |
|Adora  |Druid  |Alch   |Ice    |
|Adora  |Druid  |Alch   |Glue   |
|Adora  |Druid  |Alch   |Sniper |
|Adora  |Druid  |Alch   |Sub    |
|Adora  |Druid  |Alch   |Bucc   |
|Adora  |Druid  |Alch   |Ace    |
|Adora  |Druid  |Alch   |Mortar |
|Adora  |Druid  |Alch   |Super  |
|Adora  |Druid  |Alch   |Village|
|Adora  |Druid  |Alch   |Engi   |
|Adora  |Druid  |Spact  |Dart   |
|Adora  |Druid  |Spact  |Boomer |
|Adora  |Druid  |Spact  |Bomb   |
|Adora  |Druid  |Spact  |Tack   |
|Adora  |Druid  |Spact  |Ice    |
|Adora  |Druid  |Spact  |Glue   |
|Adora  |Druid  |Spact  |Sniper |
|Adora  |Druid  |Spact  |Sub    |
|Adora  |Druid  |Spact  |Mortar |
|Adora  |Druid  |Spact  |Ninja  |
|Adora  |Druid  |Spact  |Village|
|Adora  |Druid  |Spact  |Engi   |
|Adora  |Druid  |Village|Dart   |
|Adora  |Druid  |Village|Bomb   |
|Adora  |Druid  |Village|Tack   |
|Adora  |Druid  |Village|Ice    |
|Adora  |Druid  |Village|Glue   |
|Adora  |Druid  |Village|Sniper |
|Adora  |Druid  |Village|Sub    |
|Adora  |Druid  |Village|Bucc   |
|Adora  |Druid  |Village|Mortar |
|Adora  |Druid  |Village|Super  |
|Adora  |Druid  |Village|Ninja  |
|Adora  |Druid  |Village|Alch   |
|Adora  |Druid  |Village|Spact  |
|Adora  |Druid  |Village|Engi   |
|Adora  |Druid  |Engi   |Dart   |
|Adora  |Druid  |Engi   |Boomer |
|Adora  |Druid  |Engi   |Bomb   |
|Adora  |Druid  |Engi   |Tack   |
|Adora  |Druid  |Engi   |Ice    |
|Adora  |Druid  |Engi   |Glue   |
|Adora  |Druid  |Engi   |Sniper |
|Adora  |Druid  |Engi   |Sub    |
|Adora  |Druid  |Engi   |Bucc   |
|Adora  |Druid  |Engi   |Mortar |
|Adora  |Druid  |Engi   |Wizard |
|Adora  |Druid  |Engi   |Super  |
|Adora  |Druid  |Engi   |Ninja  |
|Adora  |Druid  |Engi   |Alch   |
|Adora  |Druid  |Engi   |Spact  |
|Adora  |Druid  |Engi   |Village|
|Adora  |Spact  |Dart   |Bomb   |
|Adora  |Spact  |Dart   |Ice    |
|Adora  |Spact  |Dart   |Glue   |
|Adora  |Spact  |Dart   |Sniper |
|Adora  |Spact  |Dart   |Sub    |
|Adora  |Spact  |Dart   |Bucc   |
|Adora  |Spact  |Dart   |Ninja  |
|Adora  |Spact  |Dart   |Alch   |
|Adora  |Spact  |Dart   |Druid  |
|Adora  |Spact  |Dart   |Engi   |
|Adora  |Spact  |Boomer |Bomb   |
|Adora  |Spact  |Boomer |Tack   |
|Adora  |Spact  |Boomer |Ice    |
|Adora  |Spact  |Boomer |Sniper |
|Adora  |Spact  |Boomer |Sub    |
|Adora  |Spact  |Boomer |Druid  |
|Adora  |Spact  |Boomer |Village|
|Adora  |Spact  |Boomer |Engi   |
|Adora  |Spact  |Bomb   |Dart   |
|Adora  |Spact  |Bomb   |Boomer |
|Adora  |Spact  |Bomb   |Tack   |
|Adora  |Spact  |Bomb   |Ice    |
|Adora  |Spact  |Bomb   |Glue   |
|Adora  |Spact  |Bomb   |Sniper |
|Adora  |Spact  |Bomb   |Sub    |
|Adora  |Spact  |Bomb   |Ace    |
|Adora  |Spact  |Bomb   |Heli   |
|Adora  |Spact  |Bomb   |Mortar |
|Adora  |Spact  |Bomb   |Super  |
|Adora  |Spact  |Bomb   |Druid  |
|Adora  |Spact  |Bomb   |Village|
|Adora  |Spact  |Bomb   |Engi   |
|Adora  |Spact  |Tack   |Boomer |
|Adora  |Spact  |Tack   |Bomb   |
|Adora  |Spact  |Tack   |Ice    |
|Adora  |Spact  |Tack   |Glue   |
|Adora  |Spact  |Tack   |Sniper |
|Adora  |Spact  |Tack   |Sub    |
|Adora  |Spact  |Tack   |Druid  |
|Adora  |Spact  |Tack   |Engi   |
|Adora  |Spact  |Ice    |Dart   |
|Adora  |Spact  |Ice    |Boomer |
|Adora  |Spact  |Ice    |Bomb   |
|Adora  |Spact  |Ice    |Tack   |
|Adora  |Spact  |Ice    |Glue   |
|Adora  |Spact  |Ice    |Sniper |
|Adora  |Spact  |Ice    |Sub    |
|Adora  |Spact  |Ice    |Bucc   |
|Adora  |Spact  |Ice    |Ace    |
|Adora  |Spact  |Ice    |Heli   |
|Adora  |Spact  |Ice    |Mortar |
|Adora  |Spact  |Ice    |Super  |
|Adora  |Spact  |Ice    |Ninja  |
|Adora  |Spact  |Ice    |Alch   |
|Adora  |Spact  |Ice    |Druid  |
|Adora  |Spact  |Ice    |Village|
|Adora  |Spact  |Ice    |Engi   |
|Adora  |Spact  |Glue   |Dart   |
|Adora  |Spact  |Glue   |Bomb   |
|Adora  |Spact  |Glue   |Tack   |
|Adora  |Spact  |Glue   |Ice    |
|Adora  |Spact  |Glue   |Sniper |
|Adora  |Spact  |Glue   |Bucc   |
|Adora  |Spact  |Glue   |Ace    |
|Adora  |Spact  |Glue   |Heli   |
|Adora  |Spact  |Glue   |Mortar |
|Adora  |Spact  |Glue   |Super  |
|Adora  |Spact  |Glue   |Ninja  |
|Adora  |Spact  |Glue   |Alch   |
|Adora  |Spact  |Glue   |Druid  |
|Adora  |Spact  |Glue   |Village|
|Adora  |Spact  |Glue   |Engi   |
|Adora  |Spact  |Sniper |Dart   |
|Adora  |Spact  |Sniper |Boomer |
|Adora  |Spact  |Sniper |Bomb   |
|Adora  |Spact  |Sniper |Tack   |
|Adora  |Spact  |Sniper |Ice    |
|Adora  |Spact  |Sniper |Glue   |
|Adora  |Spact  |Sniper |Sub    |
|Adora  |Spact  |Sniper |Bucc   |
|Adora  |Spact  |Sniper |Ace    |
|Adora  |Spact  |Sniper |Heli   |
|Adora  |Spact  |Sniper |Mortar |
|Adora  |Spact  |Sniper |Super  |
|Adora  |Spact  |Sniper |Ninja  |
|Adora  |Spact  |Sniper |Alch   |
|Adora  |Spact  |Sniper |Druid  |
|Adora  |Spact  |Sniper |Village|
|Adora  |Spact  |Sniper |Engi   |
|Adora  |Spact  |Sub    |Dart   |
|Adora  |Spact  |Sub    |Boomer |
|Adora  |Spact  |Sub    |Bomb   |
|Adora  |Spact  |Sub    |Tack   |
|Adora  |Spact  |Sub    |Ice    |
|Adora  |Spact  |Sub    |Sniper |
|Adora  |Spact  |Sub    |Bucc   |
|Adora  |Spact  |Sub    |Mortar |
|Adora  |Spact  |Sub    |Ninja  |
|Adora  |Spact  |Sub    |Alch   |
|Adora  |Spact  |Sub    |Druid  |
|Adora  |Spact  |Sub    |Village|
|Adora  |Spact  |Sub    |Engi   |
|Adora  |Spact  |Bucc   |Dart   |
|Adora  |Spact  |Bucc   |Ice    |
|Adora  |Spact  |Bucc   |Glue   |
|Adora  |Spact  |Bucc   |Sniper |
|Adora  |Spact  |Bucc   |Sub    |
|Adora  |Spact  |Bucc   |Ninja  |
|Adora  |Spact  |Bucc   |Engi   |
|Adora  |Spact  |Ace    |Bomb   |
|Adora  |Spact  |Ace    |Ice    |
|Adora  |Spact  |Ace    |Glue   |
|Adora  |Spact  |Ace    |Sniper |
|Adora  |Spact  |Ace    |Heli   |
|Adora  |Spact  |Ace    |Mortar |
|Adora  |Spact  |Ace    |Super  |
|Adora  |Spact  |Ace    |Village|
|Adora  |Spact  |Heli   |Bomb   |
|Adora  |Spact  |Heli   |Ice    |
|Adora  |Spact  |Heli   |Glue   |
|Adora  |Spact  |Heli   |Sniper |
|Adora  |Spact  |Heli   |Ace    |
|Adora  |Spact  |Heli   |Mortar |
|Adora  |Spact  |Heli   |Super  |
|Adora  |Spact  |Heli   |Ninja  |
|Adora  |Spact  |Heli   |Village|
|Adora  |Spact  |Heli   |Engi   |
|Adora  |Spact  |Mortar |Bomb   |
|Adora  |Spact  |Mortar |Ice    |
|Adora  |Spact  |Mortar |Glue   |
|Adora  |Spact  |Mortar |Sniper |
|Adora  |Spact  |Mortar |Sub    |
|Adora  |Spact  |Mortar |Ace    |
|Adora  |Spact  |Mortar |Heli   |
|Adora  |Spact  |Mortar |Super  |
|Adora  |Spact  |Mortar |Druid  |
|Adora  |Spact  |Mortar |Village|
|Adora  |Spact  |Mortar |Engi   |
|Adora  |Spact  |Super  |Bomb   |
|Adora  |Spact  |Super  |Ice    |
|Adora  |Spact  |Super  |Glue   |
|Adora  |Spact  |Super  |Sniper |
|Adora  |Spact  |Super  |Ace    |
|Adora  |Spact  |Super  |Heli   |
|Adora  |Spact  |Super  |Mortar |
|Adora  |Spact  |Super  |Village|
|Adora  |Spact  |Ninja  |Dart   |
|Adora  |Spact  |Ninja  |Ice    |
|Adora  |Spact  |Ninja  |Glue   |
|Adora  |Spact  |Ninja  |Sniper |
|Adora  |Spact  |Ninja  |Sub    |
|Adora  |Spact  |Ninja  |Bucc   |
|Adora  |Spact  |Ninja  |Heli   |
|Adora  |Spact  |Ninja  |Druid  |
|Adora  |Spact  |Ninja  |Village|
|Adora  |Spact  |Ninja  |Engi   |
|Adora  |Spact  |Alch   |Dart   |
|Adora  |Spact  |Alch   |Ice    |
|Adora  |Spact  |Alch   |Glue   |
|Adora  |Spact  |Alch   |Sniper |
|Adora  |Spact  |Alch   |Sub    |
|Adora  |Spact  |Alch   |Village|
|Adora  |Spact  |Alch   |Engi   |
|Adora  |Spact  |Druid  |Dart   |
|Adora  |Spact  |Druid  |Boomer |
|Adora  |Spact  |Druid  |Bomb   |
|Adora  |Spact  |Druid  |Tack   |
|Adora  |Spact  |Druid  |Ice    |
|Adora  |Spact  |Druid  |Glue   |
|Adora  |Spact  |Druid  |Sniper |
|Adora  |Spact  |Druid  |Sub    |
|Adora  |Spact  |Druid  |Mortar |
|Adora  |Spact  |Druid  |Ninja  |
|Adora  |Spact  |Druid  |Village|
|Adora  |Spact  |Druid  |Engi   |
|Adora  |Spact  |Village|Boomer |
|Adora  |Spact  |Village|Bomb   |
|Adora  |Spact  |Village|Ice    |
|Adora  |Spact  |Village|Glue   |
|Adora  |Spact  |Village|Sniper |
|Adora  |Spact  |Village|Sub    |
|Adora  |Spact  |Village|Ace    |
|Adora  |Spact  |Village|Heli   |
|Adora  |Spact  |Village|Mortar |
|Adora  |Spact  |Village|Super  |
|Adora  |Spact  |Village|Ninja  |
|Adora  |Spact  |Village|Alch   |
|Adora  |Spact  |Village|Druid  |
|Adora  |Spact  |Village|Engi   |
|Adora  |Spact  |Engi   |Dart   |
|Adora  |Spact  |Engi   |Boomer |
|Adora  |Spact  |Engi   |Bomb   |
|Adora  |Spact  |Engi   |Tack   |
|Adora  |Spact  |Engi   |Ice    |
|Adora  |Spact  |Engi   |Glue   |
|Adora  |Spact  |Engi   |Sniper |
|Adora  |Spact  |Engi   |Sub    |
|Adora  |Spact  |Engi   |Bucc   |
|Adora  |Spact  |Engi   |Heli   |
|Adora  |Spact  |Engi   |Mortar |
|Adora  |Spact  |Engi   |Ninja  |
|Adora  |Spact  |Engi   |Alch   |
|Adora  |Spact  |Engi   |Druid  |
|Adora  |Spact  |Engi   |Village|
|Adora  |Village|Dart   |Glue   |
|Adora  |Village|Dart   |Sniper |
|Adora  |Village|Dart   |Sub    |
|Adora  |Village|Dart   |Bucc   |
|Adora  |Village|Dart   |Mortar |
|Adora  |Village|Dart   |Super  |
|Adora  |Village|Dart   |Ninja  |
|Adora  |Village|Dart   |Alch   |
|Adora  |Village|Dart   |Druid  |
|Adora  |Village|Dart   |Engi   |
|Adora  |Village|Boomer |Glue   |
|Adora  |Village|Boomer |Sniper |
|Adora  |Village|Boomer |Bucc   |
|Adora  |Village|Boomer |Mortar |
|Adora  |Village|Boomer |Super  |
|Adora  |Village|Boomer |Ninja  |
|Adora  |Village|Boomer |Spact  |
|Adora  |Village|Bomb   |Tack   |
|Adora  |Village|Bomb   |Ice    |
|Adora  |Village|Bomb   |Glue   |
|Adora  |Village|Bomb   |Sniper |
|Adora  |Village|Bomb   |Ace    |
|Adora  |Village|Bomb   |Heli   |
|Adora  |Village|Bomb   |Mortar |
|Adora  |Village|Bomb   |Super  |
|Adora  |Village|Bomb   |Alch   |
|Adora  |Village|Bomb   |Druid  |
|Adora  |Village|Bomb   |Spact  |
|Adora  |Village|Bomb   |Engi   |
|Adora  |Village|Tack   |Bomb   |
|Adora  |Village|Tack   |Ice    |
|Adora  |Village|Tack   |Glue   |
|Adora  |Village|Tack   |Sniper |
|Adora  |Village|Tack   |Mortar |
|Adora  |Village|Tack   |Super  |
|Adora  |Village|Tack   |Alch   |
|Adora  |Village|Tack   |Druid  |
|Adora  |Village|Tack   |Engi   |
|Adora  |Village|Ice    |Bomb   |
|Adora  |Village|Ice    |Tack   |
|Adora  |Village|Ice    |Glue   |
|Adora  |Village|Ice    |Sniper |
|Adora  |Village|Ice    |Sub    |
|Adora  |Village|Ice    |Ace    |
|Adora  |Village|Ice    |Heli   |
|Adora  |Village|Ice    |Mortar |
|Adora  |Village|Ice    |Wizard |
|Adora  |Village|Ice    |Super  |
|Adora  |Village|Ice    |Ninja  |
|Adora  |Village|Ice    |Alch   |
|Adora  |Village|Ice    |Druid  |
|Adora  |Village|Ice    |Spact  |
|Adora  |Village|Ice    |Engi   |
|Adora  |Village|Glue   |Dart   |
|Adora  |Village|Glue   |Boomer |
|Adora  |Village|Glue   |Bomb   |
|Adora  |Village|Glue   |Tack   |
|Adora  |Village|Glue   |Ice    |
|Adora  |Village|Glue   |Sniper |
|Adora  |Village|Glue   |Ace    |
|Adora  |Village|Glue   |Heli   |
|Adora  |Village|Glue   |Mortar |
|Adora  |Village|Glue   |Super  |
|Adora  |Village|Glue   |Alch   |
|Adora  |Village|Glue   |Druid  |
|Adora  |Village|Glue   |Spact  |
|Adora  |Village|Glue   |Engi   |
|Adora  |Village|Sniper |Dart   |
|Adora  |Village|Sniper |Boomer |
|Adora  |Village|Sniper |Bomb   |
|Adora  |Village|Sniper |Tack   |
|Adora  |Village|Sniper |Ice    |
|Adora  |Village|Sniper |Glue   |
|Adora  |Village|Sniper |Sub    |
|Adora  |Village|Sniper |Bucc   |
|Adora  |Village|Sniper |Ace    |
|Adora  |Village|Sniper |Heli   |
|Adora  |Village|Sniper |Mortar |
|Adora  |Village|Sniper |Super  |
|Adora  |Village|Sniper |Ninja  |
|Adora  |Village|Sniper |Alch   |
|Adora  |Village|Sniper |Druid  |
|Adora  |Village|Sniper |Spact  |
|Adora  |Village|Sniper |Engi   |
|Adora  |Village|Sub    |Dart   |
|Adora  |Village|Sub    |Ice    |
|Adora  |Village|Sub    |Sniper |
|Adora  |Village|Sub    |Bucc   |
|Adora  |Village|Sub    |Wizard |
|Adora  |Village|Sub    |Ninja  |
|Adora  |Village|Sub    |Alch   |
|Adora  |Village|Sub    |Druid  |
|Adora  |Village|Sub    |Spact  |
